token	corpus size	all contexts size	frequency	co-frequency	specificity
широком	242815	23133	7	3	1.69
проявляет	242815	23133	7	3	1.69
саму	242815	23133	7	3	1.69
материя	242815	23133	7	3	1.69
независимые	242815	23133	7	3	1.69
представители	242815	23133	7	3	1.69
объективные	242815	23133	7	3	1.69
возникновению	242815	23133	7	3	1.69
средствами	242815	23133	7	3	1.69
взрослого	242815	23133	7	3	1.69
квантовых	242815	23133	7	3	1.69
реализуется	242815	23133	7	3	1.69
характерных	242815	23133	7	3	1.69
самостоятельной	242815	23133	7	3	1.69
доступны	242815	23133	7	3	1.69
информационным	242815	23133	7	3	1.69
степенью	242815	23133	7	3	1.69
панпсихизма	242815	23133	7	3	1.69
называемые	242815	23133	7	3	1.69
порождается	242815	23133	7	3	1.69
осуществление	242815	23133	7	3	1.69
соотносится	242815	23133	7	3	1.69
Идеализм	242815	23133	7	3	1.69
временных	242815	23133	7	3	1.69
возникать	242815	23133	7	3	1.69
видом	242815	23133	7	3	1.69
исследовать	242815	23133	7	3	1.69
волновой	242815	23133	7	3	1.69
Виды	242815	23133	7	3	1.69
непрерывности	242815	23133	7	3	1.69
нарушениях	242815	23133	7	3	1.69
смысл	242815	23133	40	8	1.67
индивида	242815	23133	40	8	1.67
мозге	242815	23133	40	8	1.67
больных	242815	23133	19	5	1.65
аспектов	242815	23133	19	5	1.65
категории	242815	23133	19	5	1.65
Декарт	242815	23133	19	5	1.65
важную	242815	23133	19	5	1.65
нервной	242815	23133	33	7	1.65
болезни	242815	23133	33	7	1.65
Поэтому	242815	23133	90	14	1.64
объясняет	242815	23133	26	6	1.63
достаточно	242815	23133	41	8	1.62
типа	242815	23133	41	8	1.62
некоторых	242815	23133	41	8	1.62
пределы	242815	23133	13	4	1.62
предлагает	242815	23133	13	4	1.62
характеристика	242815	23133	13	4	1.62
субстанции	242815	23133	13	4	1.62
живых	242815	23133	13	4	1.62
три	242815	23133	49	9	1.62
«высшая	242815	23133	3	2	1.61
Представления	242815	23133	3	2	1.61
нейробиолога	242815	23133	3	2	1.61
высшую	242815	23133	3	2	1.61
Декартом	242815	23133	3	2	1.61
получило	242815	23133	3	2	1.61
функционалистов	242815	23133	3	2	1.61
Пракрити	242815	23133	3	2	1.61
репрезентативных	242815	23133	3	2	1.61
модули	242815	23133	3	2	1.61
социальности	242815	23133	3	2	1.61
ведутся	242815	23133	3	2	1.61
смысловых	242815	23133	3	2	1.61
позволяющая	242815	23133	3	2	1.61
сформировался	242815	23133	3	2	1.61
представляла	242815	23133	3	2	1.61
Поток	242815	23133	3	2	1.61
формированием	242815	23133	3	2	1.61
философского	242815	23133	3	2	1.61
взаимодействию	242815	23133	3	2	1.61
недостаток	242815	23133	3	2	1.61
(которые	242815	23133	3	2	1.61
определяемые	242815	23133	3	2	1.61
элементарные	242815	23133	3	2	1.61
подтвердил	242815	23133	3	2	1.61
машинного	242815	23133	3	2	1.61
наибольшей	242815	23133	3	2	1.61
Φ	242815	23133	3	2	1.61
теоретической	242815	23133	3	2	1.61
Структурная	242815	23133	3	2	1.61
аналитической	242815	23133	3	2	1.61
реализует	242815	23133	3	2	1.61
отключение	242815	23133	3	2	1.61
инициировать	242815	23133	3	2	1.61
спорной	242815	23133	3	2	1.61
Аргументы	242815	23133	3	2	1.61
проживает	242815	23133	3	2	1.61
являемся	242815	23133	3	2	1.61
частичкой	242815	23133	3	2	1.61
перемещения	242815	23133	3	2	1.61
анализируют	242815	23133	3	2	1.61
уникальное	242815	23133	3	2	1.61
религиозное	242815	23133	3	2	1.61
занимал	242815	23133	3	2	1.61
независимыми	242815	23133	3	2	1.61
интегрирует	242815	23133	3	2	1.61
субстрат	242815	23133	3	2	1.61
лежащие	242815	23133	3	2	1.61
личностный	242815	23133	3	2	1.61
Модель	242815	23133	3	2	1.61
программ	242815	23133	3	2	1.61
относить	242815	23133	3	2	1.61
Давно	242815	23133	3	2	1.61
отличительной	242815	23133	3	2	1.61
помрачение	242815	23133	3	2	1.61
частичная	242815	23133	3	2	1.61
перечисленных	242815	23133	3	2	1.61
Понятия	242815	23133	3	2	1.61
онтологический	242815	23133	3	2	1.61
аспектам	242815	23133	3	2	1.61
выявлении	242815	23133	3	2	1.61
очевидна	242815	23133	3	2	1.61
когерентности	242815	23133	3	2	1.61
семи	242815	23133	3	2	1.61
порождаться	242815	23133	3	2	1.61
реализовываться	242815	23133	3	2	1.61
сущностями	242815	23133	3	2	1.61
логически	242815	23133	3	2	1.61
субстрата	242815	23133	3	2	1.61
лишенных	242815	23133	3	2	1.61
физикалистской	242815	23133	3	2	1.61
косвенным	242815	23133	3	2	1.61
нейрокогнитивных	242815	23133	3	2	1.61
самосознании	242815	23133	3	2	1.61
Относительно	242815	23133	3	2	1.61
нефизических	242815	23133	3	2	1.61
антифизикалистских	242815	23133	3	2	1.61
онтологии	242815	23133	3	2	1.61
отвергают	242815	23133	3	2	1.61
набросков	242815	23133	3	2	1.61
Критики	242815	23133	3	2	1.61
объяснено	242815	23133	3	2	1.61
ядро	242815	23133	3	2	1.61
категорию	242815	23133	3	2	1.61
Стюарт	242815	23133	3	2	1.61
Хамерофф	242815	23133	3	2	1.61
искали	242815	23133	3	2	1.61
обыденного	242815	23133	3	2	1.61
сознаем	242815	23133	3	2	1.61
прекращения	242815	23133	3	2	1.61
местом	242815	23133	3	2	1.61
бодрствующем	242815	23133	3	2	1.61
низших	242815	23133	3	2	1.61
лечить	242815	23133	3	2	1.61
вынести	242815	23133	3	2	1.61
представляли	242815	23133	3	2	1.61
существенный	242815	23133	3	2	1.61
Константность	242815	23133	3	2	1.61
Ясность	242815	23133	3	2	1.61
компонента	242815	23133	3	2	1.61
определяются	242815	23133	3	2	1.61
Dasein	242815	23133	3	2	1.61
отличных	242815	23133	3	2	1.61
отклика	242815	23133	3	2	1.61
сведений	242815	23133	3	2	1.61
механизмах	242815	23133	3	2	1.61
христианское	242815	23133	3	2	1.61
словарь)	242815	23133	3	2	1.61
растений	242815	23133	3	2	1.61
вершиной	242815	23133	3	2	1.61
заключающееся	242815	23133	3	2	1.61
технологической	242815	23133	3	2	1.61
в ходе	242815	23133	3	2	1.61
изменяют	242815	23133	3	2	1.61
предсознания	242815	23133	3	2	1.61
Предсознание	242815	23133	3	2	1.61
способствуют	242815	23133	3	2	1.61
Знания	242815	23133	3	2	1.61
помогая	242815	23133	3	2	1.61
было	242815	23133	183	24	1.60
функций	242815	23133	34	7	1.59
бессознательное	242815	23133	34	7	1.59
возможно	242815	23133	58	10	1.58
бессознательного	242815	23133	50	9	1.57
самой	242815	23133	27	6	1.57
взгляд	242815	23133	27	6	1.57
определенные	242815	23133	20	5	1.57
искать	242815	23133	20	5	1.57
«я»	242815	23133	20	5	1.57
восприятия	242815	23133	93	14	1.56
объекта	242815	23133	35	7	1.54
к	242815	23133	1212	123	1.54
имеют	242815	23133	51	9	1.53
узком	242815	23133	8	3	1.53
некоторого	242815	23133	8	3	1.53
известный	242815	23133	8	3	1.53
чувственной	242815	23133	8	3	1.53
конечном	242815	23133	8	3	1.53
сложность	242815	23133	8	3	1.53
знаниями	242815	23133	8	3	1.53
присуще	242815	23133	8	3	1.53
обладать	242815	23133	8	3	1.53
организме	242815	23133	8	3	1.53
Состояния	242815	23133	8	3	1.53
утверждать	242815	23133	8	3	1.53
частных	242815	23133	8	3	1.53
указанных	242815	23133	8	3	1.53
важных	242815	23133	8	3	1.53
зависеть	242815	23133	8	3	1.53
какого-либо	242815	23133	8	3	1.53
присутствие	242815	23133	8	3	1.53
веков	242815	23133	8	3	1.53
потери	242815	23133	8	3	1.53
интуиция	242815	23133	8	3	1.53
представлена	242815	23133	8	3	1.53
мировой	242815	23133	8	3	1.53
Исследования	242815	23133	8	3	1.53
само	242815	23133	43	8	1.53
очередь	242815	23133	43	8	1.53
чего-то	242815	23133	14	4	1.52
происхождения	242815	23133	14	4	1.52
начинается	242815	23133	14	4	1.52
Теории	242815	23133	14	4	1.52
субъективное	242815	23133	14	4	1.52
сложных	242815	23133	14	4	1.52
новой	242815	23133	14	4	1.52
кратковременной	242815	23133	14	4	1.52
свойственно	242815	23133	14	4	1.52
Понимание	242815	23133	14	4	1.52
предположение	242815	23133	14	4	1.52
этапе	242815	23133	14	4	1.52
самого	242815	23133	86	13	1.51
систем	242815	23133	28	6	1.51
сущность	242815	23133	28	6	1.51
качестве	242815	23133	52	9	1.49
менее	242815	23133	69	11	1.49
рассматривается	242815	23133	21	5	1.49
сложной	242815	23133	21	5	1.49
связан	242815	23133	21	5	1.49
квантовой	242815	23133	21	5	1.49
опыта	242815	23133	114	16	1.49
собственного	242815	23133	36	7	1.49
поле	242815	23133	36	7	1.49
результате	242815	23133	44	8	1.49
помощью	242815	23133	87	13	1.48
это	242815	23133	1178	117	1.46
происходит	242815	23133	125	17	1.45
контроля	242815	23133	29	6	1.45
любого	242815	23133	29	6	1.45
разум	242815	23133	45	8	1.44
переживаний	242815	23133	45	8	1.44
остается	242815	23133	37	7	1.44
окружающем	242815	23133	15	4	1.43
